WATERSHED,SAMPLE_DATE,SITE_NAME,SITE_TYPE,MEDIUM,PARAM_TYPE,PARAMETER,QUALIFIER,RESULT,UNIT,FILTER,SAMPLE_ID,SAMPLE_SITE_NO,DEPTH_IN_METERS,METHOD,QC_FLAG,PROJECT,Location,DATA_REF_NO,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_REF_NO,TIME_NULL,QC_TYPE
Barton Creek,6/1/95 15:05,Ringtail Ridge Canyon Tributary @ Barton (RRC),Stream,Surface Water,Nutrients,NITRATE AS N,,1.8,MG/L,Total,,59,,HACH 8171,U,Canyon Study,"(30.2750795197877, -97.8362146399311)",40059,30.27507952,-97.83621464,5595,FALSE,
Barton Creek,6/1/95 0:00,Southwest (SW) Parkway Spring (UPSP),Spring,Ground Water,Nutrients,NITRATE AS N,,0.1,MG/L,Total,,159,,HACH 8171,U,Groundwater,"(30.2789973447818, -97.9007759523011)",90851,30.27899734,-97.90077595,9946,TRUE,
Barton Creek,6/1/95 0:00,Upland Tributary 1 @ Southwest Parkway (UPTS),Stream,Surface Water,Nutrients,NITRATE AS N,,0.1,MG/L,Total,,75,,HACH 8171,U,Canyon Study,"(30.278974752081, -97.9007448338307)",398464,30.27897475,-97.90074483,41810,TRUE,
Barton Creek,5/25/95 0:00,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.8,MG/L,Total,,72,,HACH 8038,R,Canyon Study,"(30.2842254599368, -97.8521367343757)",38568,30.28422546,-97.85213673,5473,TRUE,
Barton Creek,5/25/95 0:00,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.1,MG/L,Total,,72,,HACH 8038,R,Canyon Study,"(30.2842254599368, -97.8521367343757)",38570,30.28422546,-97.85213673,5474,TRUE,Field Split
Barton Creek,5/25/95 0:00,Lost Creek Residential Tributary @ Barton (LCR),Stream,Surface Water,Nutrients,NITRATE AS N,<,0.01,MG/L,Total,,55,,HACH 8038,R,Canyon Study,"(30.2715190968359, -97.8313415660296)",38488,30.2715191,-97.83134157,5465,TRUE,
Barton Creek,5/25/95 0:00,Lost Creek Waterfalls Tributary @ Barton (LCW),Stream,Surface Water,Nutrients,NITRATE AS N,<,0.01,MG/L,Total,,56,,HACH 8038,R,Canyon Study,"(30.2744157246489, -97.834612616607)",38496,30.27441572,-97.83461262,5466,TRUE,
Barton Creek,5/25/95 0:00,Ringtail Ridge Canyon Tributary @ Barton (RRC),Stream,Surface Water,Nutrients,NITRATE AS N,,0.3,MG/L,Total,,59,,HACH 8038,R,Canyon Study,"(30.2750795197877, -97.8362146399311)",38547,30.27507952,-97.83621464,5471,TRUE,
Barton Creek,5/16/95 0:00,Barton Creek Upstream of Hebbingston Hollow Trib,Stream,Surface Water,Nutrients,NITRATE AS N,,0.08,MG/L,Total,,90,,HACH 8038,U,Canyon Study,"(30.298971053208, -97.8763336765367)",38244,30.29897105,-97.87633368,5432,TRUE,
Barton Creek,5/5/95 13:15,Barton Creek Downstream of Barton Spring Pool,Stream,Surface Water,Nutrients,NITRATE AS N,,0.9,MG/L,Total,,178,,HACH 8171,U,Water Watch Dog,"(30.2640835814403, -97.768670814505)",304196,30.26408358,-97.76867081,18235,FALSE,
Barton Creek,5/5/95 0:00,Camelot Tributary @ Barton Creek (CAM),Stream,Surface Water,Nutrients,NITRATE AS N,,0.3,MG/L,Total,,61,,HACH 8048,U,Canyon Study,"(30.2929251856773, -97.8436571272337)",38202,30.29292519,-97.84365713,5426,TRUE,
Barton Creek,5/5/95 0:00,Fazio Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.1,MG/L,Total,,66,,HACH 8048,U,Canyon Study,"(30.2941033376884, -97.852503987716)",38217,30.29410334,-97.85250399,5428,TRUE,
Barton Creek,5/5/95 0:00,Rob Roy Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.1,MG/L,Total,,102,,HACH 8171,U,Canyon Study,"(30.2959369343858, -97.8517500864118)",90822,30.29593693,-97.85175009,9936,TRUE,Field Split
Barton Creek,5/5/95 0:00,Rob Roy Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.1,MG/L,Total,,102,,HACH 8038,U,Canyon Study,"(30.2959369343858, -97.8517500864118)",38302,30.29593693,-97.85175009,5440,TRUE,
Barton Creek,5/3/95 0:00,Little Paisano Tributary (LPT) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.1,MG/L,Total,,264,,HACH 8048,U,Canyon Study,"(30.2765717069213, -97.9449357693186)",38275,30.27657171,-97.94493577,5436,TRUE,
Barton Creek,5/3/95 0:00,Stark Tributary @ Barton Creek (STT),Stream,Surface Water,Nutrients,NITRATE AS N,<,0.1,MG/L,Total,,276,,HACH 8171,U,Canyon Study,"(30.2443923213569, -98.1244744331061)",90815,30.24439232,-98.12447443,5444,TRUE,
Barton Creek,4/26/95 16:50,Barton Creek West Trib 2 (BCW1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.2,MG/L,Total,,268,0.2,HACH 8038,U,Canyon Study,"(30.2997542678639, -97.8984968966833)",36560,30.29975427,-97.8984969,5166,FALSE,
Barton Creek,4/26/95 16:50,Barton Creek West Trib 2 (BCW1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.2,MG/L,Total,,268,0.2,HACH 8038,U,Canyon Study,"(30.2997542678639, -97.8984968966833)",36565,30.29975427,-97.8984969,5167,FALSE,Field Split
Barton Creek,4/26/95 0:00,Barton Creek West Tributary 1 Headwaters (BCW1A),Stream,Surface Water,Nutrients,NITRATE AS N,,4.2,MG/L,Total,,563,,HACH 8048,U,Canyon Study,"(30.3058149439169, -97.8902106138376)",69425,30.30581494,-97.89021061,8647,TRUE,
Barton Creek,4/19/95 10:30,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.9,MG/L,Total,,72,0.2,HACH 8038,U,Canyon Study,"(30.2842254599368, -97.8521367343757)",36097,30.28422546,-97.85213673,5110,FALSE,
Barton Creek,4/19/95 10:30,Lost Creek Country Club Trib @ Barton Creek (LCC),Stream,Surface Water,Nutrients,NITRATE AS N,,1,MG/L,Total,,64,0.2,HACH 8038,U,Canyon Study,"(30.2836735803836, -97.8519005720017)",36113,30.28367358,-97.85190057,5112,FALSE,
Barton Creek,4/19/95 10:30,Lost Creek Waterfalls Tributary @ Barton (LCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.5,MG/L,Total,,56,0.2,HACH 8038,U,Canyon Study,"(30.2744157246489, -97.834612616607)",36089,30.27441572,-97.83461262,5109,FALSE,
Barton Creek,4/19/95 10:30,Ringtail Ridge Canyon Tributary @ Barton (RRC),Stream,Surface Water,Nutrients,NITRATE AS N,,1.3,MG/L,Total,,59,0.2,HACH 8038,U,Canyon Study,"(30.2750795197877, -97.8362146399311)",36129,30.27507952,-97.83621464,5114,FALSE,
Barton Creek,4/19/95 10:30,Ringtail Ridge Canyon Tributary @ Barton (RRC),Stream,Surface Water,Nutrients,NITRATE AS N,,1.4,MG/L,Total,,59,0.2,HACH 8171,U,Canyon Study,"(30.2750795197877, -97.8362146399311)",36133,30.27507952,-97.83621464,5115,FALSE,Field Split
Barton Creek,4/19/95 0:00,Lost Creek Residential Tributary @ Barton (LCR),Stream,Surface Water,Nutrients,NITRATE AS N,,0.2,MG/L,Total,,55,,HACH 8171,U,Canyon Study,"(30.2715190968359, -97.8313415660296)",90805,30.2715191,-97.83134157,5172,TRUE,
Barton Creek,4/12/95 10:45,Bee Cave Tributary (BCT) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.09,MG/L,Total,,259,,HACH 8038,U,Canyon Study,"(30.3007405157886, -97.9196695945368)",35965,30.30074052,-97.91966959,5084,FALSE,
Barton Creek,4/12/95 0:00,Barton Creek Upstream of Hebbingston Hollow Trib,Stream,Surface Water,Nutrients,NITRATE AS N,,0.07,MG/L,Total,,90,0.2,HACH 8038,U,Canyon Study,"(30.298971053208, -97.8763336765367)",36013,30.29897105,-97.87633368,5092,TRUE,
Barton Creek,4/12/95 0:00,Barton Creek West Tributary 1 @ Barton Creek (BCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.21,MG/L,Total,,99,0.2,HACH 8038,U,Canyon Study,"(30.2957521353367, -97.8813027566775)",36007,30.29575214,-97.88130276,5091,TRUE,
Barton Creek,4/12/95 0:00,Camelot Tributary @ Barton Creek (CAM),Stream,Surface Water,Nutrients,NITRATE AS N,,1.2,MG/L,Total,,61,0.2,HACH 8038,U,Canyon Study,"(30.2929251856773, -97.8436571272337)",36061,30.29292519,-97.84365713,5100,TRUE,
Barton Creek,4/12/95 0:00,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.4,MG/L,Total,,72,0.2,HACH 8038,U,Canyon Study,"(30.2842254599368, -97.8521367343757)",36067,30.28422546,-97.85213673,5101,TRUE,
Barton Creek,4/12/95 0:00,Crystal Creek Tributary @ Barton Creek (CCT),Stream,Surface Water,Nutrients,NITRATE AS N,,0.09,MG/L,Total,,266,0.2,HACH 8038,U,Canyon Study,"(30.3021690181283, -97.8581476905989)",36037,30.30216902,-97.85814769,5096,TRUE,
Barton Creek,4/12/95 0:00,Estates of Barton Creek Tributary 2 (EBC2),Stream,Surface Water,Nutrients,NITRATE AS N,,0.1,MG/L,Total,,260,0.2,HACH 8038,U,Canyon Study,"(30.2872300818152, -97.881500229031)",36001,30.28723008,-97.88150023,5090,TRUE,
Barton Creek,4/12/95 0:00,Fazio Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.17,MG/L,Total,,66,0.2,HACH 8038,U,Canyon Study,"(30.2941033376884, -97.852503987716)",36049,30.29410334,-97.85250399,5098,TRUE,
Barton Creek,4/12/95 0:00,Leif Johnson Tributary (LJST) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.4,MG/L,Total,,67,0.2,HACH 8038,U,Canyon Study,"(30.2916854690271, -97.8512065321996)",36055,30.29168547,-97.85120653,5099,TRUE,
Barton Creek,4/12/95 0:00,Ogletree Tributary 1 (OGT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.15,MG/L,Total,,262,0.2,HACH 8038,U,Canyon Study,"(30.3067490927782, -97.8683254722853)",36025,30.30674909,-97.86832547,5094,TRUE,
Barton Creek,4/12/95 0:00,Ogletree Tributary 2 (OGT2) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.15,MG/L,Total,,261,,HACH 8038,U,Canyon Study,"(30.3047385267969, -97.869464016764)",36019,30.30473853,-97.86946402,5093,TRUE,
Barton Creek,4/12/95 0:00,POD 9 Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.09,MG/L,Total,,101,0.2,HACH 8038,U,Canyon Study,"(30.3005061195565, -97.8646181177308)",36031,30.30050612,-97.86461812,5095,TRUE,
Barton Creek,4/12/95 0:00,Rob Roy Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.11,MG/L,Total,,102,0.2,HACH 8038,U,Canyon Study,"(30.2959369343858, -97.8517500864118)",36043,30.29593693,-97.85175009,5097,TRUE,
Barton Creek,4/12/95 0:00,Senna Hills Tributary 1 (SHD1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.3,MG/L,Total,,258,,HACH 8038,U,Canyon Study,"(30.3023411683116, -97.901626541061)",35977,30.30234117,-97.90162654,5086,TRUE,
Barton Creek,4/12/95 0:00,Senna Hills Tributary 2 (SHD2) @ SHD1,Stream,Surface Water,Nutrients,NITRATE AS N,,0.5,MG/L,Total,,257,,HACH 8038,U,Canyon Study,"(30.3032478708178, -97.9024499737531)",35971,30.30324787,-97.90244997,5085,TRUE,
Barton Creek,4/12/95 0:00,Upland Tributary 2 @ Barton Creek (UPT2),Stream,Surface Water,Nutrients,NITRATE AS N,,0.06,MG/L,Total,,256,0.2,HACH 8038,U,Canyon Study,"(30.2921977442284, -97.9024715677806)",35989,30.29219774,-97.90247157,5088,TRUE,
Barton Creek,4/12/95 0:00,Upland Tributary 3 @ Barton Creek (UPT3),Stream,Surface Water,Nutrients,NITRATE AS N,,0.08,MG/L,Total,,73,0.2,HACH 8038,U,Canyon Study,"(30.2957723136211, -97.8986639060066)",35983,30.29577231,-97.89866391,5087,TRUE,
Barton Creek,4/12/95 0:00,Uplands Tributary 1 @ Barton Creek (UPT1),Stream,Surface Water,Nutrients,NITRATE AS N,,0.1,MG/L,Total,,265,0.2,HACH 8038,U,Canyon Study,"(30.2900359899184, -97.9013090571)",35995,30.29003599,-97.90130906,5089,TRUE,
Barton Creek,4/7/95 13:45,Barton Creek Downstream of Barton Spring Pool,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.1,MG/L,Total,,178,,HACH 8171,U,Water Watch Dog,"(30.2640835814403, -97.768670814505)",304076,30.26408358,-97.76867081,18221,FALSE,
Barton Creek,3/23/95 0:00,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.2,MG/L,Total,,72,0.2,HACH 8038,U,Canyon Study,"(30.2842254599368, -97.8521367343757)",32640,30.28422546,-97.85213673,4597,TRUE,
Barton Creek,3/23/95 0:00,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.2,MG/L,Total,,72,0.2,HACH 8038,U,Canyon Study,"(30.2842254599368, -97.8521367343757)",32646,30.28422546,-97.85213673,4598,TRUE,Field Split
Barton Creek,3/23/95 0:00,Lost Creek Residential Tributary @ Barton (LCR),Stream,Surface Water,Nutrients,NITRATE AS N,<,0.1,MG/L,Total,,55,0.2,HACH 8048,U,Canyon Study,"(30.2715190968359, -97.8313415660296)",33874,30.2715191,-97.83134157,4779,TRUE,
Barton Creek,3/23/95 0:00,Lost Creek Waterfalls Tributary @ Barton (LCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.6,MG/L,Total,,56,0.2,HACH 8048,U,Canyon Study,"(30.2744157246489, -97.834612616607)",33967,30.27441572,-97.83461262,4791,TRUE,
Barton Creek,3/23/95 0:00,Ringtail Ridge Canyon Tributary @ Barton (RRC),Stream,Surface Water,Nutrients,NITRATE AS N,,2,MG/L,Total,,59,0.2,HACH 8048,U,Canyon Study,"(30.2750795197877, -97.8362146399311)",34082,30.27507952,-97.83621464,4805,TRUE,
Barton Creek,3/3/95 0:00,Barton Creek Downstream of Barton Spring Pool,Stream,Surface Water,Nutrients,NITRATE AS N,,0.8,MG/L,Total,,178,,HACH 8171,U,Water Watch Dog,"(30.2640835814403, -97.768670814505)",30133,30.26408358,-97.76867081,4261,TRUE,
Barton Creek,2/24/95 15:15,Lost Creek Waterfalls Tributary @ Barton (LCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.1,MG/L,Total,,56,,HACH 8171,U,Canyon Study,"(30.2744157246489, -97.834612616607)",90784,30.27441572,-97.83461262,4728,FALSE,
Barton Creek,2/24/95 0:00,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.5,MG/L,Total,,72,0.2,HACH 8038,U,Canyon Study,"(30.2842254599368, -97.8521367343757)",34412,30.28422546,-97.85213673,4854,TRUE,
Barton Creek,2/24/95 0:00,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.5,MG/L,Total,,72,0.2,HACH 8038,U,Canyon Study,"(30.2842254599368, -97.8521367343757)",69383,30.28422546,-97.85213673,8640,TRUE,Field Split
Barton Creek,2/24/95 0:00,Lost Creek Residential Tributary @ Barton (LCR),Stream,Surface Water,Nutrients,NITRATE AS N,,0.1,MG/L,Total,,55,0.2,HACH 8038,U,Canyon Study,"(30.2715190968359, -97.8313415660296)",33866,30.2715191,-97.83134157,4778,TRUE,
Barton Creek,2/24/95 0:00,Ringtail Ridge Canyon Tributary @ Barton (RRC),Stream,Surface Water,Nutrients,NITRATE AS N,,1.8,MG/L,Total,,59,0.2,HACH 8038,U,Canyon Study,"(30.2750795197877, -97.8362146399311)",34074,30.27507952,-97.83621464,4804,TRUE,
Barton Creek,2/22/95 12:35,Southwest (SW) Parkway Spring (UPSP),Spring,Ground Water,Nutrients,NITRATE AS N,<,0.1,MG/L,Total,SW PKWY B,159,,HACH 8171,U,Groundwater,"(30.2789973447818, -97.9007759523011)",303394,30.27899734,-97.90077595,18116,FALSE,
Barton Creek,2/22/95 12:30,Southwest (SW) Parkway Spring (UPSP),Spring,Ground Water,Nutrients,NITRATE AS N,<,0.1,MG/L,Total,SW PKWY A,159,,HACH 8171,U,Groundwater,"(30.2789973447818, -97.9007759523011)",303366,30.27899734,-97.90077595,18114,FALSE,
Barton Creek,2/22/95 11:35,Leif Johnson Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,1,MG/L,Total,,104,,HACH 8171,U,Groundwater,"(30.2915518996001, -97.851552244186)",303404,30.2915519,-97.85155224,18118,FALSE,
Barton Creek,2/22/95 10:50,Lost Creek Spring B,Spring,Ground Water,Nutrients,NITRATE AS N,,0.3,MG/L,Total,,162,,HACH 8171,U,Groundwater,"(30.2735850417548, -97.8443586950745)",303473,30.27358504,-97.8443587,12676,FALSE,
Barton Creek,2/7/95 0:00,Camelot Tributary @ Barton Creek (CAM),Stream,Surface Water,Nutrients,NITRATE AS N,,0.9,MG/L,Total,,61,,HACH 8171,U,Canyon Study,"(30.2929251856773, -97.8436571272337)",90753,30.29292519,-97.84365713,9916,TRUE,
Barton Creek,2/7/95 0:00,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.5,MG/L,Total,,72,,HACH 8171,U,Canyon Study,"(30.2842254599368, -97.8521367343757)",90728,30.28422546,-97.85213673,9912,TRUE,
Barton Creek,2/7/95 0:00,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.5,MG/L,Total,,72,,HACH 8171,U,Canyon Study,"(30.2842254599368, -97.8521367343757)",90734,30.28422546,-97.85213673,9913,TRUE,
Barton Creek,2/7/95 0:00,Fazio Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.1,MG/L,Total,,66,,HACH 8171,U,Canyon Study,"(30.2941033376884, -97.852503987716)",90759,30.29410334,-97.85250399,9917,TRUE,
Barton Creek,2/7/95 0:00,Leif Johnson Tributary (LJST) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.3,MG/L,Total,,67,,HACH 8171,U,Canyon Study,"(30.2916854690271, -97.8512065321996)",90766,30.29168547,-97.85120653,9918,TRUE,
Barton Creek,2/7/95 0:00,Rob Roy Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.1,MG/L,Total,,102,,HACH 8171,U,Canyon Study,"(30.2959369343858, -97.8517500864118)",90746,30.29593693,-97.85175009,9915,TRUE,
Barton Creek,2/3/95 13:45,Barton Creek Downstream of Barton Spring Pool,Stream,Surface Water,Nutrients,NITRATE AS N,,0.9,MG/L,Total,,178,,HACH 8171,U,Water Watch Dog,"(30.2640835814403, -97.768670814505)",303835,30.26408358,-97.76867081,18195,FALSE,
Barton Creek,2/3/95 12:30,Backdoor Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,1.1,MG/L,Total,,160,,HACH 8171,U,Groundwater,"(30.2594932474744, -97.8237008852486)",303586,30.25949325,-97.82370089,12283,FALSE,
Barton Creek,2/3/95 11:30,Old Mill (Sunken Gardens) Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,0.7,MG/L,Total,,422,,HACH 8171,U,Groundwater,"(30.2635848609854, -97.7680757366172)",303589,30.26358486,-97.76807574,12291,FALSE,
Barton Creek,2/3/95 11:05,Eliza Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,0.6,MG/L,Total,,428,,HACH 8171,U,Groundwater,"(30.2642461579302, -97.7700605859118)",303592,30.26424616,-97.77006059,12296,FALSE,
Barton Creek,2/3/95 10:40,Barton Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,0.7,MG/L,Total,,35,,HACH 8171,U,Groundwater,"(30.2635351223695, -97.7709796798271)",303583,30.26353512,-97.77097968,12219,FALSE,
Barton Creek,2/1/95 0:00,Little Paisano Tributary (LPT) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.09,MG/L,Total,,264,,HACH 8048,U,Canyon Study,"(30.2765717069213, -97.9449357693186)",69396,30.27657171,-97.94493577,8642,TRUE,
Barton Creek,2/1/95 0:00,Stark Tributary @ Barton Creek (STT),Stream,Surface Water,Nutrients,NITRATE AS N,<,0.1,MG/L,Total,,276,,HACH 8038,U,Canyon Study,"(30.2443923213569, -98.1244744331061)",38319,30.24439232,-98.12447443,5443,TRUE,
Barton Creek,1/26/95 0:00,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.4,MG/L,Total,,72,,HACH 8038,U,Canyon Study,"(30.2842254599368, -97.8521367343757)",34405,30.28422546,-97.85213673,4853,TRUE,
Barton Creek,1/26/95 0:00,Lost Creek Residential Tributary @ Barton (LCR),Stream,Surface Water,Nutrients,NITRATE AS N,,0.9,MG/L,Total,,55,,HACH 8038,U,Canyon Study,"(30.2715190968359, -97.8313415660296)",30624,30.2715191,-97.83134157,4339,TRUE,
Barton Creek,1/26/95 0:00,Lost Creek Waterfalls Tributary @ Barton (LCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.7,MG/L,Total,,56,,HACH 8038,U,Canyon Study,"(30.2744157246489, -97.834612616607)",30636,30.27441572,-97.83461262,4340,TRUE,
Barton Creek,1/26/95 0:00,Ringtail Ridge Canyon Tributary @ Barton (RRC),Stream,Surface Water,Nutrients,NITRATE AS N,,2.2,MG/L,Total,,59,,HACH 8038,U,Canyon Study,"(30.2750795197877, -97.8362146399311)",34065,30.27507952,-97.83621464,4803,TRUE,
Barton Creek,1/10/95 10:20,Barton Creek Downstream of Barton Spring Pool,Stream,Surface Water,Nutrients,NITRATE AS N,,0.3,MG/L,Total,,178,,HACH 8171,U,Water Watch Dog,"(30.2640835814403, -97.768670814505)",303629,30.26408358,-97.76867081,18163,FALSE,
Barton Creek,12/15/94 9:45,Lost Creek Golf Course Effluent Pond (LCGP),Stream,Surface Water,Nutrients,NITRATE AS N,,1.1,MG/L,Total,,69,,HACH 8171,U,Water Quality Miscellaneous,"(30.2765833372933, -97.8486352390424)",27702,30.27658334,-97.84863524,3955,FALSE,
Barton Creek,12/15/94 0:00,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.1,MG/L,Total,,72,,HACH 8171,U,Canyon Study,"(30.2842254599368, -97.8521367343757)",34398,30.28422546,-97.85213673,4852,TRUE,
Barton Creek,12/15/94 0:00,Lost Creek Country Club Trib @ Barton Creek (LCC),Stream,Surface Water,Nutrients,NITRATE AS N,,1.1,MG/L,Total,,64,,HACH 8171,U,Canyon Study,"(30.2836735803836, -97.8519005720017)",398345,30.28367358,-97.85190057,41741,TRUE,
Barton Creek,12/15/94 0:00,Ringtail Ridge Canyon Tributary @ Barton (RRC),Stream,Surface Water,Nutrients,NITRATE AS N,,1.4,MG/L,Total,,59,,HACH 8171,U,Canyon Study,"(30.2750795197877, -97.8362146399311)",34057,30.27507952,-97.83621464,4802,TRUE,
Barton Creek,12/12/94 10:00,Old Mill (Sunken Gardens) Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,0.693,MG/L,Total,US-1,422,,EPA 353.2,U,Groundwater,"(30.2635848609854, -97.7680757366172)",52960,30.26358486,-97.76807574,7132,FALSE,
Barton Creek,5/5/95 0:00,Leif Johnson Tributary (LJST) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.2,MG/L,Total,,67,,HACH 8038,U,Canyon Study,"(30.2916854690271, -97.8512065321996)",38267,30.29168547,-97.85120653,5435,TRUE,
Barton Creek,12/2/94 13:30,Barton Creek Downstream of Barton Spring Pool,Stream,Surface Water,Nutrients,NITRATE AS N,,0.9,MG/L,Total,,178,,HACH 8171,U,Water Watch Dog,"(30.2640835814403, -97.768670814505)",304899,30.26408358,-97.76867081,18361,FALSE,
Barton Creek,11/23/94 0:00,Barton Creek 350m Downstream of Lost Creek Blvd,Stream,Surface Water,Nutrients,NITRATE AS N,,1.2,MG/L,Total,,88,,HACH 8192,U,Environmental Integrity Index (EII),"(30.2739982755654, -97.8417053800338)",24205,30.27399828,-97.84170538,3504,TRUE,Field Replica
Barton Creek,11/23/94 0:00,Barton Creek 350m Downstream of Lost Creek Blvd,Stream,Surface Water,Nutrients,NITRATE AS N,,1.2,MG/L,Total,,88,,HACH 8192,U,Environmental Integrity Index (EII),"(30.2739982755654, -97.8417053800338)",24211,30.27399828,-97.84170538,3505,TRUE,Field Replica
Barton Creek,11/23/94 0:00,Barton Creek @ Hwy 71 us Little Barton (BC0),Stream,Surface Water,Nutrients,NITRATE AS N,,0.07,MG/L,Total,,78,,HACH 8192,U,Environmental Integrity Index (EII),"(30.2947831486892, -97.926965322383)",24223,30.29478315,-97.92696532,3507,TRUE,Field Replica
Barton Creek,11/23/94 0:00,Barton Creek @ Hwy 71 us Little Barton (BC0),Stream,Surface Water,Nutrients,NITRATE AS N,,0.08,MG/L,Total,,78,,HACH 8192,U,Environmental Integrity Index (EII),"(30.2947831486892, -97.926965322383)",24217,30.29478315,-97.92696532,3506,TRUE,Field Replica
Barton Creek,11/23/94 0:00,Barton Creek Upstream of Barton Spring Pool,Stream,Surface Water,Nutrients,NITRATE AS N,,1.1,MG/L,Total,,53,,HACH 8192,U,Environmental Integrity Index (EII),"(30.2636372560231, -97.7730328352912)",24199,30.26363726,-97.77303284,3502,TRUE,Field Replica
